arxiv_id,title,domain,year,doi,citation_count,impact_indicators
1901.00443,A Neptune-sized Exoplanet Consistent with a Pure-rock Composition,Astronomy,2019,10.1038/s41550-019-0734-8,Highly Cited,Pure rock exoplanet
2218.00016,Atmospheric Characterization of WASP-39b with HST,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1410.4764,Chiral Majorana Fermion Modes in a Quantum Anomalous Hall Insulator-Superconductor Structure,Physics,2015,10.1126/science.aab2427,Highly Cited,Chiral Majorana
2018.00095,Atmospheric Characterization of XO-1b with VLT,Astronomy,2020,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1024.00056,Discovery of Dirac Semimetals: Theory and Experiment,Physics,2010,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1120.00052,Search for Vector-like Quarks in 2011 LHC Data,Physics,2011,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1105.00001,Single-Molecule Chemical Reactions with Individual Reaction Steps,Chemistry,2011,10.1126/science.1201725,Highly Cited,Single molecule reactions
2118.00033,Atmospheric Characterization of TrES-2 with Spitzer,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
0721.00055,Large-Scale Structure from the LSST Survey,Cosmology,2007,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
9822.00032,GRB 19980033: Multi-wavelength Afterglow Observations,Astronomy,1998,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
1428.00018,Implementation of Shor Algorithm on NISQ Devices,Physics,2014,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1606.50016,Systematic Analysis of Proteomics in Human Disease,Biology,2016,10.1038/nature00000,Highly Cited,Omics breakthrough
1818.00012,Atmospheric Characterization of TrES-2 with HST,Astronomy,2018,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2217.00063,GW Event 20220063: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1917.00035,GW Event 20190035: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0722.00012,GRB 20070013: Multi-wavelength Afterglow Observations,Astronomy,2007,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
9622.00001,GRB 19960002: Multi-wavelength Afterglow Observations,Astronomy,1996,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
1804.30018,Cosmological Constraints from Supernovae Data,Cosmology,2018,10.1088/0004-637X/0/0/0,Highly Cited,Cosmological parameter estimation
2205.40012,Search for Supersymmetry at the LHC,Physics,2022,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
1602.03837,Observation of Gravitational Waves from a Binary Black Hole Merger,Physics,2016,10.1103/PhysRevLett.116.061102,Highly Cited,First direct detection of gravitational waves
2217.00003,GW Event 20220003: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1311.10013,CMB Power Spectrum Analysis from Planck Data,Cosmology,2013,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1905.40009,Search for Dark Matter at the LHC,Physics,2019,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
2317.00024,GW Event 20230024: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2117.00072,GW Event 20210072: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0629.00030,New Horizons Observations of Enceladus,Astronomy,2006,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
1819.00008,CMB B-Mode Polarization Results from POLARBEAR,Cosmology,2018,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
2318.00035,Atmospheric Characterization of WASP-12b with VLT,Astronomy,2023,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2024.00038,Discovery of Axion Insulators: Theory and Experiment,Physics,2020,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1520.00030,Search for Supersymmetry in 2015 LHC Data,Physics,2015,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1212.20004,Dark Matter Search Results from the ADMX Experiment,Physics,2012,10.1103/PhysRevLett.0.000000,Highly Cited,Direct dark matter detection
1509.06461,Human-Level Control Through Deep Reinforcement Learning,Computer Science,2015,10.1038/nature14236,Highly Cited,DQN
0622.00011,GRB 20060012: Multi-wavelength Afterglow Observations,Astronomy,2006,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
2317.00009,GW Event 20230009: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1305.40003,Search for Lepton Flavor Violation at the LHC,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
1618.00055,Atmospheric Characterization of WASP-17b with VLT,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1011.10010,CMB Power Spectrum Analysis from ACT Data,Cosmology,2010,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1228.00002,Implementation of Variational Eigensolver on NISQ Devices,Physics,2012,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
2224.00012,Discovery of Nodal Line Semimetals: Theory and Experiment,Physics,2022,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1128.00001,Implementation of Grover Search on NISQ Devices,Physics,2011,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
0306.50003,Systematic Analysis of Metabolomics in Human Disease,Biology,2003,10.1038/nature00000,Highly Cited,Omics breakthrough
9915.50009,X-ray Observations of the Black Hole Candidate GRS 1915+105,Astronomy,1999,10.1086/000000,Highly Cited,Black hole X-ray binary
1805.40008,Search for Supersymmetry at the LHC,Physics,2018,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
2218.00079,Atmospheric Characterization of WASP-39b with VLT,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1604.05393,The Resolution Revolution,Biology,2016,10.1126/science.aad9072,Highly Cited,Cryo-EM resolution revolution
1818.00021,Atmospheric Characterization of WASP-12b with Spitzer,Astronomy,2018,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1427.00010,Deep Learning Advances in Drug Discovery,Computer Science,2014,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1726.00011,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Brain,Biology,2017,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1526.00018,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2015,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1918.00022,Atmospheric Characterization of HD 209458 b with JWST,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1220.00079,Search for Dark Matter in 2012 LHC Data,Physics,2012,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
2312.20015,Dark Matter Search Results from the XENON Experiment,Physics,2023,10.1103/PhysRevLett.0.000000,Highly Cited,Direct dark matter detection
1508.70015,Quantum Error Correction with Topological Qubits,Physics,2015,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
1729.00017,Juno Observations of Titan,Astronomy,2017,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
1618.00028,Atmospheric Characterization of WASP-12b with HST,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1622.00021,GRB 20160022: Multi-wavelength Afterglow Observations,Astronomy,2016,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
9922.00033,GRB 19990034: Multi-wavelength Afterglow Observations,Astronomy,1999,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
2118.00078,Atmospheric Characterization of HD 209458 b with JWST,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
0723.00007,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2007,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
1716.60007,Ancient Denisovan Genomes Reveal Population History,Biology,2017,10.1038/nature00000,Highly Cited,Ancient DNA breakthrough
1520.00017,Search for Long-lived Particles in 2015 LHC Data,Physics,2015,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1215.50022,X-ray Observations of the Black Hole Candidate SS 433,Astronomy,2012,10.1086/000000,Highly Cited,Black hole X-ray binary
1726.00038,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2017,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1320.00054,Search for Supersymmetry in 2013 LHC Data,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1425.00023,CRISPR-Cas9 for Functional Genomics: Advances and Applications,Biology,2014,10.1126/science.0000000,Highly Cited,CRISPR application
0722.00041,GRB 20070042: Multi-wavelength Afterglow Observations,Astronomy,2007,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
0903.20004,Discovery of a Transiting Exoplanet Around a G-Type Star,Astronomy,2009,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
1712.01815,Mastering Chess and Shogi by Self-Play with a General Reinforcement Learning Algorithm,Computer Science,2017,10.1126/science.aar6404,Highly Cited,AlphaZero
2117.00032,GW Event 20210032: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1610.90001,Properties of Fast Radio Burst FRB 2016002,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Fast radio burst study
1320.00067,Search for Dark Matter in 2013 LHC Data,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
0315.50013,X-ray Observations of the Black Hole Candidate GRS 1915+105,Astronomy,2003,10.1086/000000,Highly Cited,Black hole X-ray binary
2117.00062,GW Event 20210062: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
9413.30004,Observations of Supernova SN 1994A: Light Curve and Spectroscopy,Astronomy,1994,10.1086/000000,Highly Cited,Supernova observation
0806.50008,Systematic Analysis of Metabolomics in Human Disease,Biology,2008,10.1038/nature00000,Highly Cited,Omics breakthrough
1519.00047,CMB B-Mode Polarization Results from LiteBIRD,Cosmology,2015,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
2218.00088,Atmospheric Characterization of XO-1b with HST,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2007.60016,Novel Properties of Topological Insulators: Theory and Experiment,Physics,2020,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
9213.30002,Observations of Supernova SN 1992A: Light Curve and Spectroscopy,Astronomy,1992,10.1086/000000,Highly Cited,Supernova observation
2117.00052,GW Event 20210052: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1307.5332,Double Nicking by RNA-Guided CRISPR Cas9 for Enhanced Genome Editing Specificity,Biology,2013,10.1016/j.cell.2013.08.021,Highly Cited,Double nicking CRISPR
2021.00020,Large-Scale Structure from the VIPERS Survey,Cosmology,2020,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
2229.00022,Juno Observations of Europa,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
2017.00036,GW Event 20200036: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1704.05067,Experimental Fault-Tolerant State Preparation with Superconducting Qubits,Physics,2017,10.1103/PhysRevLett.119.180501,Highly Cited,Fault-tolerant prep
1603.20011,Discovery of a Transiting Exoplanet Around a F-Type Star,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
2023.00020,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2020,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
hep-ex/0202024,Direct Evidence for Neutrino Flavor Transformation,Physics,2002,10.1103/PhysRevLett.89.011301,Highly Cited,Neutrino oscillation evidence
0607.60002,Novel Properties of Superconductors: Theory and Experiment,Physics,2006,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
1516.60005,Ancient American Genomes Reveal Population History,Biology,2015,10.1038/nature00000,Highly Cited,Ancient DNA breakthrough
1420.00055,Search for Dark Matter in 2014 LHC Data,Physics,2014,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1618.00037,Atmospheric Characterization of WASP-39b with Spitzer,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
0711.10007,CMB Power Spectrum Analysis from SPT Data,Cosmology,2007,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
0115.50011,X-ray Observations of the Black Hole Candidate V404 Cyg,Astronomy,2001,10.1086/000000,Highly Cited,Black hole X-ray binary
2217.00098,GW Event 20220098: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0208.70002,Quantum Error Correction with Photonic Qubits,Physics,2002,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
0121.00001,Large-Scale Structure from the 2dFGRS Survey,Cosmology,2001,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1519.00033,CMB B-Mode Polarization Results from SPTpol,Cosmology,2015,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1810.05836,The Host Galaxy and Redshift of the Repeating Fast Radio Burst FRB 121102,Astronomy,2018,10.3847/2041-8213/aa9b14,Highly Cited,FRB redshift
2221.00046,Large-Scale Structure from the Euclid Survey,Cosmology,2022,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
2327.00039,Deep Learning Advances in Protein Folding,Computer Science,2023,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2306.50023,Systematic Analysis of Metabolomics in Human Disease,Biology,2023,10.1038/nature00000,Highly Cited,Omics breakthrough
0611.10006,CMB Power Spectrum Analysis from ACT Data,Cosmology,2006,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
2009.00031,Language Models are Few-Shot Learners,Computer Science,2020,10.48550/arXiv.2005.14165,Highly Cited,GPT-3
2318.00017,Atmospheric Characterization of HAT-P-1b with Spitzer,Astronomy,2023,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1503.00279,Observation of J/psi p Resonances Consistent with Pentaquark States,Physics,2015,10.1103/PhysRevLett.115.072001,Highly Cited,Pentaquark discovery
2127.00007,Deep Learning Advances in Natural Language Processing,Computer Science,2021,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
0809.00001,The WASP-South Transit Search,Astronomy,2008,10.1111/j.1365-2966.2008.13312.x,Highly Cited,WASP survey
0421.00004,Large-Scale Structure from the VIPERS Survey,Cosmology,2004,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1720.00006,Search for Supersymmetry in 2017 LHC Data,Physics,2017,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1720.00032,Search for Heavy Higgs in 2017 LHC Data,Physics,2017,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
2305.40013,Search for Dark Matter at the LHC,Physics,2023,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
0108.70001,Quantum Error Correction with Trapped Ion Qubits,Physics,2001,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
1725.00048,CRISPR-Cas9 for Functional Genomics: Advances and Applications,Biology,2017,10.1126/science.0000000,Highly Cited,CRISPR application
1320.00028,Search for Vector-like Quarks in 2013 LHC Data,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1024.00000,Discovery of Weyl Semimetals: Theory and Experiment,Physics,2010,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
2005.00001,Direct Electrochemical Conversion of CO2 to Ethylene,Chemistry,2020,10.1126/science.abb6193,Highly Cited,CO2 to ethylene
2226.00007,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Brain,Biology,2022,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1720.00071,Search for Long-lived Particles in 2017 LHC Data,Physics,2017,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
2326.00035,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Brain,Biology,2023,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
0521.00005,Large-Scale Structure from the DESI Survey,Cosmology,2005,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
2209.80010,Advances in Neural Networks: Theory and Applications,Computer Science,2022,10.48550/arXiv.0000.00000,Highly Cited,AI architecture breakthrough
2125.00019,CRISPR-Cas9 for Epigenome Editing: Advances and Applications,Biology,2021,10.1126/science.0000000,Highly Cited,CRISPR application
2118.00060,Atmospheric Characterization of XO-1b with HST,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1619.00048,CMB B-Mode Polarization Results from BICEP,Cosmology,2016,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1528.00019,Implementation of Grover Search on NISQ Devices,Physics,2015,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
2203.20017,Discovery of a Transiting Exoplanet Around a K-Type Star,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
2202.10006,Binary Black Hole Merger GW2207: Properties and Implications,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,BBH merger gravitational waves
1124.00043,Discovery of Axion Insulators: Theory and Experiment,Physics,2011,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1918.00094,Atmospheric Characterization of HAT-P-1b with JWST,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2220.00076,Search for Vector-like Quarks in 2022 LHC Data,Physics,2022,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1518.00027,Atmospheric Characterization of WASP-17b with VLT,Astronomy,2015,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1824.00050,Discovery of Weyl Semimetals: Theory and Experiment,Physics,2018,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1911.10019,CMB Power Spectrum Analysis from SPT Data,Cosmology,2019,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1119.00043,CMB B-Mode Polarization Results from Keck Array,Cosmology,2011,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1428.00004,Implementation of Quantum Walks on NISQ Devices,Physics,2014,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
2118.00096,Atmospheric Characterization of TrES-2 with HST,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1905.12753,Quantum Advantage with Shallow Circuits,Physics,2019,10.1126/science.aav9105,Highly Cited,Quantum advantage shallow
1703.04639,Observation of a New Charmed Baryon Xi_cc^++,Physics,2017,10.1103/PhysRevLett.119.112001,Highly Cited,Double charmed baryon
2011.10020,CMB Power Spectrum Analysis from WMAP Data,Cosmology,2020,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1421.00014,Large-Scale Structure from the Euclid Survey,Cosmology,2014,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1703.04435,Fault-Tolerant Detection of a Quantum Error,Physics,2017,10.1126/science.aal3830,Highly Cited,Error detection
2020.00022,Search for Vector-like Quarks in 2020 LHC Data,Physics,2020,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
2220.00011,Search for Long-lived Particles in 2022 LHC Data,Physics,2022,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
cond-mat/0509338,Electric Field Effect in Atomically Thin Carbon Films,Physics,2004,10.1126/science.1102896,Highly Cited,Graphene discovery
2320.00077,Search for Long-lived Particles in 2023 LHC Data,Physics,2023,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1703.00001,Seven Temperate Terrestrial Planets Around the Nearby Ultracool Dwarf Star TRAPPIST-1,Astronomy,2017,10.1038/nature21360,Highly Cited,TRAPPIST-1 planets
1601.03654,Mapping Brain Activity at Scale with Cluster Computing,Biology,2016,10.1016/j.neuron.2016.01.015,Highly Cited,Large-scale brain mapping
1919.00009,CMB B-Mode Polarization Results from SPTpol,Cosmology,2019,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
2117.00077,GW Event 20210077: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1411.10014,CMB Power Spectrum Analysis from ACT Data,Cosmology,2014,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
0721.00007,Large-Scale Structure from the LSST Survey,Cosmology,2007,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1721.00017,Large-Scale Structure from the 2dFGRS Survey,Cosmology,2017,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1917.00015,GW Event 20190015: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2219.00040,CMB B-Mode Polarization Results from ACTPol,Cosmology,2022,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
0508.70005,Quantum Error Correction with Trapped Ion Qubits,Physics,2005,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
0803.0586,WMAP Five-Year Constraints on Inflation,Cosmology,2008,10.1088/1475-7516/2009/05/002,Highly Cited,WMAP inflation constraints
2118.00024,Atmospheric Characterization of HAT-P-1b with HST,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1428.00032,Implementation of Variational Eigensolver on NISQ Devices,Physics,2014,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1918.00040,Atmospheric Characterization of TrES-2 with HST,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1123.00011,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2011,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
0908.70009,Quantum Error Correction with Trapped Ion Qubits,Physics,2009,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
0222.00007,GRB 20020008: Multi-wavelength Afterglow Observations,Astronomy,2002,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
1207.5988,Dark Matter Results from 225 Live Days of XENON100 Data,Physics,2012,10.1103/PhysRevLett.109.181301,Highly Cited,XENON100 improved limits
1920.00073,Search for Dark Matter in 2019 LHC Data,Physics,2019,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1820.00007,Search for Dark Matter in 2018 LHC Data,Physics,2018,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
0821.00032,Large-Scale Structure from the SDSS Survey,Cosmology,2008,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1608.70016,Quantum Error Correction with Superconducting Qubits,Physics,2016,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
0206.50002,Systematic Analysis of Transcriptomics in Human Disease,Biology,2002,10.1038/nature00000,Highly Cited,Omics breakthrough
1805.12562,Dark Matter Search Results from a One Ton-Year Exposure of XENON1T,Physics,2018,10.1103/PhysRevLett.121.111302,Highly Cited,XENON1T ton-year
2327.00019,Deep Learning Advances in Natural Language Processing,Computer Science,2023,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
0529.00005,New Horizons Observations of Ceres,Astronomy,2005,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
0901.4085,"Millisecond-Timescale, Genetically Targeted Optical Control of Neural Activity",Biology,2005,10.1038/nn1525,Highly Cited,Optogenetics foundation
2117.00007,GW Event 20210007: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2217.00038,GW Event 20220038: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2108.70021,Quantum Error Correction with Trapped Ion Qubits,Physics,2021,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
1820.00046,Search for Vector-like Quarks in 2018 LHC Data,Physics,2018,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1901.04847,Improved Limits on Neutrinoless Double-Beta Decay of 130Te,Physics,2019,10.1103/PhysRevLett.123.262501,Highly Cited,CUORE 0nbb limit
1917.00000,GW Event 20190000: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0901.4100,"Channelrhodopsin-2, a Directly Light-Gated Cation-Selective Membrane Channel",Biology,2003,10.1073/pnas.1936192100,Highly Cited,ChR2 discovery
1321.00037,Large-Scale Structure from the DESI Survey,Cosmology,2013,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1918.00049,Atmospheric Characterization of WASP-12b with Spitzer,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1621.00016,Large-Scale Structure from the SDSS Survey,Cosmology,2016,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1422.00019,GRB 20140020: Multi-wavelength Afterglow Observations,Astronomy,2014,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
1402.0846,A Seven-Planet Transiting System,Astronomy,2014,10.1088/0004-637X/787/1/80,Highly Cited,Seven-planet system
1927.00055,Deep Learning Advances in Natural Language Processing,Computer Science,2019,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2004.08342,GW190425: Observation of a Compact Binary Coalescence with Total Mass ~3.4 Solar Masses,Physics,2020,10.3847/2041-8213/ab75f5,Highly Cited,Second NS merger
2017.00016,GW Event 20200016: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1924.00051,Discovery of Dirac Semimetals: Theory and Experiment,Physics,2019,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1618.00064,Atmospheric Characterization of HD 209458 b with HST,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2017.00006,GW Event 20200006: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0013.30010,Observations of Supernova SN 2000A: Light Curve and Spectroscopy,Astronomy,2000,10.1086/000000,Highly Cited,Supernova observation
1119.00001,CMB B-Mode Polarization Results from Keck Array,Cosmology,2011,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1207.6034,Observation of Majorana Fermions in a Semiconductor Nanowire,Physics,2012,10.1126/science.1222360,Highly Cited,Majorana observation
1724.00007,Discovery of Nodal Line Semimetals: Theory and Experiment,Physics,2017,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
2317.00094,GW Event 20230094: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1612.03476,Atomic Structure of the Cystic Fibrosis Transmembrane Conductance Regulator,Biology,2016,10.1038/nature17647,Highly Cited,CFTR structure
1319.00031,CMB B-Mode Polarization Results from Keck Array,Cosmology,2013,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
0807.60004,Novel Properties of Quantum Dots: Theory and Experiment,Physics,2008,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
